timestamp,energy,energy_change,zero_crossing,is_silent,silence_duration,energy_std,energy_mean,is_chapter_boundary,relative_position,episode_id
585.0,0.028513221070170403,-0.08105631172657013,0.68359375,0.0,0.0,0.05478046104376376,0.0793997742390881,0,0.06598687030478038,1492
600.0,0.08964427560567856,0.007253825664520264,0.06982421875,0.0,0.0,0.029714650229337582,0.07750392487893502,0,0.06767884133823629,1492
615.0,0.19552582502365112,0.08626364916563034,0.07861328125,0.0,0.0,0.05896599665499836,0.11104843206703663,0,0.0693708123716922,1492
630.0,0.1290835589170456,0.08029762655496597,0.04833984375,0.0,0.0,0.05407578563531295,0.13236083959539732,0,0.0710627834051481,1492
645.0,0.034872543066740036,-0.057474929839372635,0.16357421875,0.0,0.0,0.05732328429505559,0.08019609066347282,0,0.07275475443860402,1492
660.0,0.1789810061454773,0.15906250476837158,0.10107421875,0.0,0.0,0.07414667645562281,0.07324246674155195,0,0.07444672547205992,1492
675.0,0.12435542792081833,0.11656007915735245,0.08740234375,0.0,0.0,0.08714665472222467,0.11221577215474099,0,0.07613869650551583,1492
690.0,0.010001827031373978,0.00773639976978302,0.1640625,1.0,10.0,0.08830066444022021,0.08204692493503292,0,0.07783066753897173,1492
705.0,0.07369661331176758,0.07080800086259842,0.09814453125,0.0,0.0,0.07677255087436755,0.09114926878828555,0,0.07952263857242764,1492
720.0,0.0008658737642690539,-0.11567262560129166,0.0166015625,1.0,5.0,0.07023567126504447,0.11577787822655712,0,0.08121460960588354,1492
735.0,0.06486530601978302,-0.07485264539718628,0.1298828125,0.0,0.0,0.06325220718285002,0.08809481326413031,0,0.08290658063933946,1492
750.0,0.03276124969124794,-0.00917070358991623,0.04638671875,0.0,0.0,0.0439682211098645,0.061354798808073006,0,0.08459855167279537,1492
765.0,0.1416865736246109,0.13759838044643402,0.20654296875,0.0,0.0,0.05669326447570119,0.07082293299026787,0,0.08629052270625127,1492
780.0,0.01877993904054165,-0.007027562707662582,0.28466796875,0.0,0.0,0.056393365112905894,0.0552439267145625,0,0.08798249373970718,1492
795.0,0.013909979723393917,0.013120288960635662,0.0810546875,0.0,0.0,0.0254912057589127,0.02358973946926805,0,0.08967446477316308,1492
810.0,0.01943265087902546,0.01593344286084175,0.591796875,0.0,0.0,0.0691469516777962,0.04788639396429062,0,0.09136643580661899,1492
825.0,0.052312854677438736,-0.12744006514549255,0.07177734375,0.0,0.0,0.06365867905810235,0.06908432743512094,0,0.0930584068400749,1492
840.0,0.021682364866137505,-0.07407660037279129,0.57861328125,0.0,0.0,0.03167791381363908,0.046882233737657465,0,0.09475037787353081,1492
855.0,0.0014423307729884982,-0.006174994632601738,0.03369140625,1.0,10.0,0.04284656179418425,0.035303277254570276,0,0.09644234890698672,1492
870.0,0.002370905363932252,-0.021716775372624397,0.05615234375,1.0,5.0,0.04981126862278006,0.051326228480320424,0,0.09813431994044262,1492
885.0,0.0019197375513613224,-0.09492531418800354,0.11669921875,1.0,5.0,0.04675024041811349,0.05785583995748311,1,0.09982629097389853,1492
900.0,0.034885212779045105,-0.03351671248674393,0.52685546875,0.0,0.0,0.047867598255933605,0.07014087315959235,0,0.10151826200735443,1492
915.0,0.08373984694480896,0.012223273515701294,0.0986328125,0.0,0.0,0.06293451735695109,0.0976449220130841,0,0.10321023304081034,1492
930.0,0.020938636735081673,-0.03566291183233261,0.1455078125,0.0,0.0,0.07493481650684132,0.10867485124617815,0,0.10490220407426626,1492
945.0,0.14481505751609802,0.05362352728843689,0.044921875,0.0,0.0,0.08502195599924102,0.10834978544153273,0,0.10659417510772216,1492
960.0,0.08618632704019547,-0.11422676593065262,0.07958984375,0.0,0.0,0.06648356725725511,0.10448952508158982,0,0.10828614614117807,1492
975.0,0.029522724449634552,-0.07661229372024536,0.14453125,0.0,0.0,0.058145759434989674,0.08167713321745396,0,0.10997811717463397,1492
990.0,0.0889994278550148,0.08079227805137634,0.07275390625,0.0,0.0,0.05900740955079669,0.08504335520168145,0,0.11167008820808988,1492
1005.0,0.1358851194381714,0.02769692987203598,0.080078125,0.0,0.0,0.033671306920302554,0.09873878893752892,0,0.11336205924154578,1492
1020.0,0.07342463731765747,0.035599250346422195,0.24658203125,0.0,0.0,0.056594781616305254,0.06224735537155842,0,0.1150540302750017,1492
1035.0,0.09072313457727432,0.08382293581962585,0.10009765625,0.0,0.0,0.06046154183906367,0.062298958092772715,0,0.11674600130845761,1492
1050.0,0.033322256058454514,-0.12910093367099762,0.4482421875,0.0,0.0,0.052922293450503345,0.06497454332808654,0,0.11843797234191351,1492
1065.0,0.06557989120483398,0.03018178418278694,0.26806640625,0.0,0.0,0.021448462489686116,0.03654625441413373,0,0.12012994337536942,1492
1080.0,0.0016425906214863062,-0.0013798447325825691,0.2431640625,1.0,10.0,0.062027022537993255,0.06629052533147235,0,0.12182191440882532,1492
1095.0,0.09772687405347824,-0.05938582867383957,0.05859375,0.0,0.0,0.061235107032848596,0.07181969444112231,0,0.12351388544228123,1492
1110.0,0.1169838085770607,0.09225989878177643,0.06787109375,0.0,0.0,0.03847832198426669,0.05974483427902063,0,0.12520585647573715,1492
